count	sca	fr	to	real_fr	real_to	strand	evalue	hmmlen	len_cds
57	CM002894.2	40726430	40727440	40726527	40727436	+	8.3e-71	1008	909
58	CM002894.2	40684788	40685797	40684733	40685795	+	1.1e-70	1010	1062
59	CM002894.2	40684788	40685797	40684787	40685795	+	1.1e-70	1010	1008
60	CM002894.2	40684788	40685797	40684886	40685795	+	1.1e-70	1010	909
61	CM002894.2	40421040	40420063	40421050	40420051	-	1.8e-70	973	999
62	CM002894.2	40711319	40712330	40711261	40712323	+	3.9e-70	1010	1062
63	CM002894.2	40711319	40712330	40711315	40712323	+	3.9e-70	1010	1008
64	CM002894.2	40711319	40712330	40711414	40712323	+	3.9e-70	1010	909
65	CM002894.2	40402856	40401853	40402904	40401857	-	1e-69	1008	1047
66	CM002894.2	40402856	40401853	40402856	40401857	-	1e-69	1008	999
67	CM002894.2	40397297	40396299	40397363	40396301	-	1.8e-68	1009	1062
68	CM002894.2	40397297	40396299	40397354	40396301	-	1.8e-68	1009	1053
69	CM002894.2	40397297	40396299	40397300	40396301	-	1.8e-68	1009	999
70	CM002894.2	40484502	40483500	40484558	40483505	-	2.1e-68	1009	1053
71	CM002894.2	40484502	40483500	40484504	40483505	-	2.1e-68	1009	999
72	CM002894.2	40774249	40775249	40774244	40775249	+	3.6e-68	1009	1005
73	CM002894.2	40742740	40743744	40742684	40743746	+	6.7e-68	1008	1062
74	CM002894.2	40742740	40743744	40742738	40743746	+	6.7e-68	1008	1008
75	CM002894.2	40660775	40661760	40660771	40661767	+	8.3e-68	983	996
76	CM002894.2	40660775	40661760	40660870	40661767	+	8.3e-68	983	897
77	CM002894.2	40416051	40415062	40416054	40415061	-	1.7e-67	998	993
78	CM002894.2	40762233	40763238	40762229	40763234	+	1.2e-66	1009	1005
79	CM002894.2	40762233	40763238	40762328	40763234	+	1.2e-66	1009	906
80	CM002894.2	40737571	40738576	40737515	40738577	+	1.7e-66	1008	1062
81	CM002894.2	40737571	40738576	40737569	40738577	+	1.7e-66	1008	1008
82	CM002894.2	40524700	40523697	40524765	40523700	-	2.1e-66	1007	1065
83	CM002894.2	40524700	40523697	40524711	40523700	-	2.1e-66	1007	1011
84	CM002894.2	40524700	40523697	40524612	40523700	-	2.1e-66	1007	912
85	CM002894.2	40536958	40535966	40536963	40535970	-	3e-66	1011	993
86	CM002894.2	40536958	40535966	40536864	40535970	-	3e-66	1011	894
87	CM002894.2	40532127	40531111	40532181	40531122	-	3.6e-66	1013	1059
88	CM002894.2	40532127	40531111	40532127	40531122	-	3.6e-66	1013	1005
89	CM002894.2	40532127	40531111	40532028	40531122	-	3.6e-66	1013	906
90	CM002894.2	40388210	40387209	40388265	40387209	-	6.2e-66	1008	1056
91	CM002894.2	40388210	40387209	40388211	40387209	-	6.2e-66	1008	1002
92	CM002894.2	40503274	40502366	40503365	40502369	-	8.8e-66	910	996
93	CM002894.2	40646825	40647829	40646763	40647825	+	1e-65	1010	1062
94	CM002894.2	40646825	40647829	40646817	40647825	+	1e-65	1010	1008
95	CM002894.2	40646825	40647829	40646916	40647825	+	1e-65	1010	909
96	CM002894.2	40429682	40428687	40429747	40428694	-	5e-65	999	1053
97	CM002894.2	40429682	40428687	40429693	40428694	-	5e-65	999	999
98	CM002894.2	40652436	40653446	40652434	40653442	+	1.1e-64	1011	1008
99	CM002894.2	40652436	40653446	40652533	40653442	+	1.1e-64	1011	909
100	CM002894.2	40657986	40658996	40657984	40658992	+	1.1e-64	1011	1008
101	CM002894.2	40657986	40658996	40658083	40658992	+	1.1e-64	1011	909
102	CM002894.2	40642604	40643606	40642516	40643602	+	1.1e-64	1010	1086
103	CM002894.2	40642604	40643606	40642594	40643602	+	1.1e-64	1010	1008
104	CM002894.2	40642604	40643606	40642693	40643602	+	1.1e-64	1010	909
105	CM002894.2	40594414	40593440	40594417	40593442	-	1.4e-64	1006	975
106	CM002894.2	40380079	40379078	40380136	40379083	-	5.6e-64	1010	1053
107	CM002894.2	40380079	40379078	40380082	40379083	-	5.6e-64	1010	999
108	CM002894.2	40339161	40338243	40339308	40338249	-	1e-63	912	1059
109	CM002894.2	40339161	40338243	40339254	40338249	-	1e-63	912	1005
110	CM002894.2	40578365	40579373	40578307	40579375	+	1e-63	1005	1068
111	CM002894.2	40578365	40579373	40578361	40579375	+	1e-63	1005	1014
112	CM002894.2	40578365	40579373	40578481	40579375	+	1e-63	1005	894
113	CM002894.2	40490624	40489649	40490632	40489636	-	1.3e-63	978	996
114	CM002894.2	40568767	40569775	40568710	40569778	+	1.8e-62	1005	1068
115	CM002894.2	40568767	40569775	40568764	40569778	+	1.8e-62	1005	1014
116	CM002894.2	40568767	40569775	40568884	40569778	+	1.8e-62	1005	894
117	CM002894.2	40543891	40542902	40543896	40542903	-	3.9e-62	1011	993
118	CM002894.2	40543891	40542902	40543797	40542903	-	3.9e-62	1011	894
119	CM002894.2	40543891	40542902	40543791	40542903	-	3.9e-62	1011	888
120	CM002894.2	40665213	40666188	40665157	40666207	+	4.2e-62	980	1050
121	CM002894.2	40665213	40666188	40665211	40666207	+	4.2e-62	980	996
122	CM002894.2	40665213	40666188	40665310	40666207	+	4.2e-62	980	897
123	CM002894.2	40557179	40556184	40557234	40556181	-	5.4e-62	979	1053
124	CM002894.2	40557179	40556184	40557180	40556181	-	5.4e-62	979	999
125	CM002894.2	40557179	40556184	40557081	40556181	-	5.4e-62	979	900
126	CM002894.2	40347966	40347072	40348132	40347079	-	7.8e-62	888	1053
127	CM002894.2	40347966	40347072	40348078	40347079	-	7.8e-62	888	999
128	CM002894.2	40499064	40498153	40499148	40498158	-	1.3e-61	922	990
129	CM002894.2	40499064	40498153	40499133	40498158	-	1.3e-61	922	975
130	CM002894.2	40747907	40748909	40747848	40748781	+	1.3e-60	1007	933
131	CM002894.2	40747907	40748909	40747902	40748781	+	1.3e-60	1007	879
132	CM002894.2	40333264	40332257	40333319	40332260	-	3.5e-60	1008	1059
133	CM002894.2	40333264	40332257	40333265	40332260	-	3.5e-60	1008	1005
134	CM002894.2	40583958	40584958	40583905	40584967	+	4e-60	996	1062
135	CM002894.2	40583958	40584958	40583959	40584967	+	4e-60	996	1008
136	CM002894.2	40583958	40584958	40584052	40584967	+	4e-60	996	915
137	CM002894.2	40410736	40409827	40410884	40409831	-	4.3e-60	888	1053
138	CM002894.2	40410736	40409827	40410830	40409831	-	4.3e-60	888	999
139	CM002894.2	40528139	40527225	40528283	40527236	-	7.4e-60	912	1047
140	CM002894.2	40528139	40527225	40528229	40527236	-	7.4e-60	912	993
141	CM002894.2	40514517	40513609	40514613	40513608	-	1.2e-59	896	1005
142	CM002894.2	40454645	40453652	40454709	40453656	-	1.3e-59	1003	1053
143	CM002894.2	40454645	40453652	40454655	40453656	-	1.3e-59	1003	999
144	CM002894.2	40448705	40447700	40448706	40447707	-	1e-58	1010	999
145	CM002894.2	40553035	40552043	40553090	40552037	-	2e-58	974	1053
146	CM002894.2	40553035	40552043	40553036	40552037	-	2e-58	974	999
147	CM002894.2	40553035	40552043	40552937	40552037	-	2e-58	974	900
148	CM002894.2	40352102	40351205	40352250	40351197	-	2.3e-58	892	1053
149	CM002894.2	40352102	40351205	40352196	40351197	-	2.3e-58	892	999
150	CM002894.2	40462864	40461860	40462918	40461865	-	3.3e-58	1013	1053
151	CM002894.2	40462864	40461860	40462864	40461865	-	3.3e-58	1013	999
152	CM002894.2	40756409	40757388	40756351	40757389	+	7.1e-58	1008	1038
153	CM002894.2	40756409	40757388	40756405	40757389	+	7.1e-58	1008	984
154	CM002894.2	40607743	40608727	40607737	40608724	+	9.8e-58	998	987
155	CM002894.2	40607743	40608727	40607815	40608724	+	9.8e-58	998	909
156	CM002894.2	40607743	40608727	40607833	40608724	+	9.8e-58	998	891
157	CM002894.2	40469273	40468387	40469418	40468392	-	4.8e-57	884	1026
158	CM002894.2	40469273	40468387	40469364	40468392	-	4.8e-57	884	972
159	CM002894.2	40508428	40507526	40508527	40507525	-	7.5e-57	919	1002
160	CM002894.2	40406204	40405277	40406278	40405282	-	1.6e-56	919	996
161	CM002894.2	40589776	40588799	40589794	40588801	-	3.9e-55	1010	993
162	CM002894.2	40589776	40588799	40589776	40588801	-	3.9e-55	1010	975
163	CM002894.2	40589776	40588799	40589707	40588801	-	3.9e-55	1010	906
164	CM002894.2	40474475	40473594	40474652	40473599	-	4.7e-55	886	1053
165	CM002894.2	40474475	40473594	40474598	40473599	-	4.7e-55	886	999
166	CM002894.2	40479791	40478904	40479995	40478909	-	6.3e-55	888	1086
167	CM002894.2	40479791	40478904	40479935	40478909	-	6.3e-55	888	1026
168	CM002894.2	40479791	40478904	40479881	40478909	-	6.3e-55	888	972
169	CM002894.2	40617559	40616564	40617567	40616571	-	5.2e-54	1030	996
170	CM002894.2	40606120	40607112	40606059	40607112	+	5.7e-54	1003	1053
171	CM002894.2	40606120	40607112	40606113	40607112	+	5.7e-54	1003	999
172	CM002894.2	40606120	40607112	40606212	40607112	+	5.7e-54	1003	900
173	CM002894.2	40548657	40549651	40548645	40549647	+	2.3e-53	997	1002
174	CM002894.2	40443689	40442707	40443746	40442693	-	9.3e-53	966	1053
175	CM002894.2	40443689	40442707	40443692	40442693	-	9.3e-53	966	999
176	CM002894.2	40612786	40611788	40612794	40611798	-	1e-52	1029	996
177	CM002894.2	40561730	40562727	40561667	40562723	+	4.9e-52	995	1056
178	CM002894.2	40561730	40562727	40561721	40562723	+	4.9e-52	995	1002
179	CM002894.2	41206498	41206956	41206009	41207263	+	1.4e-34	377	1254
180	CM002894.2	41206498	41206956	41206174	41207263	+	1.4e-34	377	1089
181	CM002894.2	41206498	41206956	41206195	41207263	+	1.4e-34	377	1068
182	CM002894.2	41206498	41206956	41206228	41207263	+	1.4e-34	377	1035
183	CM002894.2	41206498	41206956	41206264	41207263	+	1.4e-34	377	999
184	CM002894.2	40598811	40599304	40598766	40599804	+	9.5e-32	454	1038
185	CM002894.2	40598811	40599304	40598820	40599804	+	9.5e-32	454	984
186	CM002896.2	30443447	30442543	30443737	30442363	-	3e-52	876	1374
187	CM002896.2	30443447	30442543	30443596	30442363	-	3e-52	876	1233
188	CM002896.2	30443447	30442543	30443536	30442363	-	3e-52	876	1173
189	CM002896.2	30443447	30442543	30443446	30442363	-	3e-52	876	1083
190	CM002896.2	30443447	30442543	30443434	30442363	-	3e-52	876	1071
191	CM002896.2	30443447	30442543	30443308	30442363	-	3e-52	876	945
192	CM002896.2	30443447	30442543	30443254	30442363	-	3e-52	876	891
193	CM002897.2	411631	412625	411615	412617	+	2.3e-81	1022	1002
194	CM002897.2	411631	412625	411726	412617	+	2.3e-81	1022	891
195	CM002897.2	406658	407652	406643	407645	+	3.9e-80	1023	1002
196	CM002897.2	406658	407652	406754	407645	+	3.9e-80	1023	891
197	CM002897.2	416639	417628	416653	417628	+	4e-80	1016	975
198	CM002897.2	416639	417628	416734	417628	+	4e-80	1016	894
199	CM002897.2	403127	404120	403111	404113	+	1e-79	1022	1002
200	CM002897.2	403127	404120	403222	404113	+	1e-79	1022	891
201	CM002898.2	24042824	24043818	24042759	24043851	+	9.3e-56	876	1092
202	CM002898.2	24042824	24043818	24042807	24043851	+	9.3e-56	876	1044
203	CM002898.2	34830197	34829248	34830322	34829047	-	2.3e-52	888	1275
204	CM002898.2	34830197	34829248	34830265	34829047	-	2.3e-52	888	1218
205	CM002898.2	34830197	34829248	34830184	34829047	-	2.3e-52	888	1137
206	CM002898.2	34830197	34829248	34830163	34829047	-	2.3e-52	888	1116
207	CM002898.2	34830197	34829248	34830124	34829047	-	2.3e-52	888	1077
208	CM002898.2	34830197	34829248	34830037	34829047	-	2.3e-52	888	990
209	CM002898.2	1687763	1688451	1687550	1688660	+	2.2e-39	654	1110
210	CM002898.2	43554973	43555578	43554616	43555645	+	5.1e-25	504	1029
211	CM002899.2	2052130	2051168	2052175	2051125	-	2.5e-134	945	1050
212	CM002899.2	2052130	2051168	2052151	2051125	-	2.5e-134	945	1026
213	CM002899.2	2052130	2051168	2052043	2051125	-	2.5e-134	945	918
214	CM002899.2	2052130	2051168	2052031	2051125	-	2.5e-134	945	906
215	CM002901.2	23257379	23258114	23257054	23258398	+	1.5e-51	668	1344
216	CM002901.2	23257379	23258114	23257072	23258398	+	1.5e-51	668	1326
217	CM002901.2	23257379	23258114	23257318	23258398	+	1.5e-51	668	1080
218	CM002901.2	23257379	23258114	23257399	23258398	+	1.5e-51	668	999
219	CM002901.2	23257379	23258114	23257489	23258398	+	1.5e-51	668	909
220	CM002901.2	23257379	23258114	23257510	23258398	+	1.5e-51	668	888
221	CM002901.2	23257379	23258114	23257513	23258398	+	1.5e-51	668	885
222	CM002901.2	36588487	36589075	36588361	36589519	+	1.1e-36	592	1158
223	CM002901.2	36588487	36589075	36588376	36589519	+	1.1e-36	592	1143
224	CM002904.2	46172649	46173680	46172648	46173674	+	3.6e-163	1013	1026
225	CM002904.2	46172649	46173680	46172774	46173674	+	3.6e-163	1013	900
226	CM002904.2	46183502	46184537	46183501	46184530	+	2.3e-162	1020	1029
227	CM002904.2	46183502	46184537	46183504	46184530	+	2.3e-162	1020	1026
228	CM002904.2	46183502	46184537	46183630	46184530	+	2.3e-162	1020	900
229	CM002904.2	46176565	46177604	46176566	46177592	+	2.7e-160	1022	1026
230	CM002904.2	46176565	46177604	46176692	46177592	+	2.7e-160	1022	900
231	CM002904.2	46202188	46203226	46202189	46203215	+	1.8e-156	1019	1026
232	CM002904.2	46202188	46203226	46202315	46203215	+	1.8e-156	1019	900
233	CM002904.2	46191629	46192662	46191629	46192655	+	8e-155	1016	1026
234	CM002904.2	46191629	46192662	46191755	46192655	+	8e-155	1016	900
235	CM002904.2	46053705	46052726	46053878	46052684	-	1e-137	950	1194
236	CM002904.2	46053705	46052726	46053719	46052684	-	1e-137	950	1035
237	CM002904.2	46053705	46052726	46053611	46052684	-	1e-137	950	927
238	CM002904.2	46053705	46052726	46053599	46052684	-	1e-137	950	915
239	CM002904.2	46053705	46052726	46053590	46052684	-	1e-137	950	906
240	CM002904.2	46158962	46157955	46158986	46157975	-	1.9e-135	1001	1011
241	CM002904.2	46158962	46157955	46158863	46157975	-	1.9e-135	1001	888
242	CM002904.2	46046718	46045775	46046892	46045734	-	2.2e-134	920	1158
243	CM002904.2	46046718	46045775	46046757	46045734	-	2.2e-134	920	1023
244	CM002904.2	46046718	46045775	46046649	46045734	-	2.2e-134	920	915
245	CM002904.2	46046718	46045775	46046637	46045734	-	2.2e-134	920	903
246	CM002904.2	46046718	46045775	46046628	46045734	-	2.2e-134	920	894
247	CM002904.2	46138080	46137088	46138110	46137099	-	2.4e-134	991	1011
248	CM002904.2	46114444	46113492	46114467	46113444	-	1.5e-131	939	1023
249	CM002904.2	46114444	46113492	46114431	46113444	-	1.5e-131	939	987
250	CM002904.2	46114444	46113492	46114359	46113444	-	1.5e-131	939	915
251	CM002904.2	46114444	46113492	46114338	46113444	-	1.5e-131	939	894
252	CM002904.2	46074687	46073721	46074693	46073679	-	1.3e-128	960	1014
253	CM002904.2	46074687	46073721	46074567	46073679	-	1.3e-128	960	888
254	CM002904.2	46155128	46154125	46155152	46154141	-	1.6e-127	997	1011
255	CM002904.2	46105080	46104136	46105118	46104101	-	3e-127	888	1017
256	CM002904.2	46105080	46104136	46105016	46104101	-	3e-127	888	915
257	CM002904.2	46105080	46104136	46104995	46104101	-	3e-127	888	894
258	CM002904.2	46146698	46145700	46146728	46145717	-	5.1e-127	993	1011
259	CM002904.2	46061644	46060670	46061648	46060634	-	3.3e-126	960	1014
260	CM002904.2	46061644	46060670	46061645	46060634	-	3.3e-126	960	1011
261	CM002904.2	46061644	46060670	46061522	46060634	-	3.3e-126	960	888
262	CM002904.2	46085809	46084836	46085950	46084807	-	2.3e-124	975	1143
263	CM002904.2	46085809	46084836	46085839	46084807	-	2.3e-124	975	1032
264	CM002904.2	46085809	46084836	46085809	46084807	-	2.3e-124	975	1002
265	CM002904.2	46085809	46084836	46085686	46084807	-	2.3e-124	975	879
266	CM002904.2	46131915	46132840	46131898	46132882	+	4.3e-123	932	984
267	CM002904.2	46131915	46132840	46131901	46132882	+	4.3e-123	932	981
268	CM002904.2	46101647	46100667	46101647	46100633	-	6.2e-123	966	1014
269	CM002904.2	46101647	46100667	46101524	46100633	-	6.2e-123	966	891
270	CM002904.2	46128606	46127579	46128601	46127590	-	1.5e-122	1005	1011
271	CM002904.2	46128606	46127579	46128589	46127590	-	1.5e-122	1005	999
272	CM002904.2	46128606	46127579	46128568	46127590	-	1.5e-122	1005	978
273	CM002904.2	46128606	46127579	46128517	46127590	-	1.5e-122	1005	927
274	CM002904.2	46128606	46127579	46128502	46127590	-	1.5e-122	1005	912
275	CM002904.2	46128606	46127579	46128487	46127590	-	1.5e-122	1005	897
276	CM002904.2	46165399	46164404	46165475	46164392	-	1.1e-121	987	1083
277	CM002904.2	46165399	46164404	46165421	46164392	-	1.1e-121	987	1029
278	CM002904.2	46165399	46164404	46165316	46164392	-	1.1e-121	987	924
279	CM002904.2	46069608	46068637	46069608	46068597	-	4.1e-120	953	1011
280	CM002904.2	46069608	46068637	46069491	46068597	-	4.1e-120	953	894
281	CM002904.2	46207087	46207986	46206997	46207984	+	1.6e-57	906	987
282	CM002904.2	46236959	46237974	46236970	46237963	+	4.2e-46	1010	993
283	CM002904.2	46236959	46237974	46237000	46237963	+	4.2e-46	1010	963
284	CM002904.2	2861946	2862740	2861614	2862751	+	7e-35	662	1137
285	CM002904.2	2861946	2862740	2861620	2862751	+	7e-35	662	1131
286	CM002904.2	2861946	2862740	2861875	2862751	+	7e-35	662	876
287	CM002904.2	46269543	46270047	46269055	46270042	+	3.4e-23	477	987
288	CM002904.2	46269543	46270047	46269085	46270042	+	3.4e-23	477	957
289	CM002904.2	46251572	46252074	46251087	46252080	+	4.6e-23	469	993
290	CM002904.2	46251572	46252074	46251117	46252080	+	4.6e-23	469	963
291	CM002904.2	46261156	46261648	46260660	46261653	+	5e-22	459	993
292	CM002904.2	46261156	46261648	46260690	46261653	+	5e-22	459	963
293	CM002904.2	46245973	46246413	46245450	46246407	+	2.2e-21	415	957
294	CM002905.2	35081936	35081271	35082327	35081097	-	1.2e-46	613	1230
295	CM002905.2	35081936	35081271	35082282	35081097	-	1.2e-46	613	1185
296	CM002905.2	35081936	35081271	35082063	35081097	-	1.2e-46	613	966
297	CM002905.2	35081936	35081271	35082054	35081097	-	1.2e-46	613	957
298	CM002905.2	29227335	29228151	29227223	29228201	+	6.8e-43	726	978
299	KN149896.1	5484	4582	5573	4586	-	1.2e-53	906	987
300	KN149896.1	11701	10799	11790	10803	-	1.7e-53	906	987
301	KN149897.1	6253	7260	6228	7239	+	5.8e-136	1000	1011
302	KN149897.1	6253	7260	6351	7239	+	5.8e-136	1000	888
303	KN149897.1	10078	11080	10052	11063	+	5.1e-127	996	1011
304	KZ115334.1	204877	203890	204877	203878	-	6.3e-72	988	999
305	KZ115334.1	172566	171562	172569	171564	-	8.5e-71	1010	1005
306	KZ115334.1	165616	164616	165620	164621	-	3.9e-70	1009	999
307	KZ115334.1	262297	261295	262353	261300	-	2.1e-68	1009	1053
308	KZ115334.1	262297	261295	262299	261300	-	2.1e-68	1009	999
309	KZ115334.1	187631	186625	187686	186627	-	2.8e-68	1010	1059
310	KZ115334.1	187631	186625	187632	186627	-	2.8e-68	1010	1005
311	KZ115334.1	178083	177080	178131	177084	-	2.2e-67	1009	1047
312	KZ115334.1	178083	177080	178083	177084	-	2.2e-67	1009	999
313	KZ115334.1	281069	280161	281160	280164	-	8.8e-66	910	996
314	KZ115334.1	149047	148044	149102	148049	-	1.3e-65	1010	1053
315	KZ115334.1	149047	148044	149048	148049	-	1.3e-65	1010	999
316	KZ115334.1	124066	123067	124123	123067	-	4.6e-64	1007	1056
317	KZ115334.1	124066	123067	124069	123067	-	4.6e-64	1007	1002
318	KZ115334.1	268419	267444	268427	267431	-	1.3e-63	978	996
319	KZ115334.1	113770	112860	113865	112866	-	2.7e-63	899	999
320	KZ115334.1	144484	143491	144546	143493	-	3.7e-63	1009	1053
321	KZ115334.1	144484	143491	144492	143493	-	3.7e-63	1009	999
322	KZ115334.1	156443	155438	156500	155444	-	7.6e-63	1009	1056
323	KZ115334.1	156443	155438	156446	155444	-	7.6e-63	1009	1002
324	KZ115334.1	135253	134253	135308	134258	-	1.6e-62	1010	1050
325	KZ115334.1	135253	134253	135254	134258	-	1.6e-62	1010	996
326	KZ115334.1	200018	199028	200021	199028	-	4.5e-62	998	993
327	KZ115334.1	214324	213323	214383	213330	-	1e-61	1010	1053
328	KZ115334.1	214324	213323	214329	213330	-	1e-61	1010	999
329	KZ115334.1	276859	275948	276943	275953	-	1.3e-61	922	990
330	KZ115334.1	276859	275948	276928	275953	-	1.3e-61	922	975
331	KZ115334.1	209124	208214	209218	208219	-	2.9e-61	919	999
332	KZ115334.1	230882	229879	230939	229886	-	4.3e-61	1008	1053
333	KZ115334.1	230882	229879	230885	229886	-	4.3e-61	1008	999
334	KZ115334.1	118159	117176	118222	117169	-	1.3e-60	977	1053
335	KZ115334.1	118159	117176	118168	117169	-	1.3e-60	977	999
336	KZ115334.1	292312	291404	292408	291403	-	1.2e-59	896	1005
337	KZ115334.1	100482	99477	100539	99480	-	1.4e-59	1008	1059
338	KZ115334.1	100482	99477	100485	99480	-	1.4e-59	1008	1005
339	KZ115334.1	248447	247466	248451	247458	-	3.6e-59	984	993
340	KZ115334.1	248447	247466	248436	247458	-	3.6e-59	984	978
341	KZ115334.1	105896	104891	105953	104894	-	9.3e-59	1006	1059
342	KZ115334.1	105896	104891	105899	104894	-	9.3e-59	1006	1005
343	KZ115334.1	224670	223667	224673	223674	-	3.1e-57	1010	999
344	KZ115334.1	286223	285321	286322	285320	-	7.5e-57	919	1002
345	KZ115334.1	181497	180499	181500	180504	-	2.9e-56	1010	996
346	KZ115334.1	242797	241905	242936	241910	-	3e-56	888	1026
347	KZ115334.1	242797	241905	242882	241910	-	3e-56	888	972
348	KZ115334.1	236464	235463	236521	235468	-	8.6e-55	1008	1053
349	KZ115334.1	236464	235463	236467	235468	-	8.6e-55	1008	999
350	KZ115334.1	252339	251451	252542	251636	-	6.1e-53	888	906
351	KZ115334.1	219579	218670	219722	218672	-	2.1e-48	905	1050
352	KZ115334.1	219579	218670	219671	218672	-	2.1e-48	905	999
353	KZ115388.1	287448	286544	287738	286364	-	2.4e-51	877	1374
354	KZ115388.1	287448	286544	287597	286364	-	2.4e-51	877	1233
355	KZ115388.1	287448	286544	287537	286364	-	2.4e-51	877	1173
356	KZ115388.1	287448	286544	287447	286364	-	2.4e-51	877	1083
357	KZ115388.1	287448	286544	287435	286364	-	2.4e-51	877	1071
358	KZ115388.1	287448	286544	287309	286364	-	2.4e-51	877	945
359	KZ115388.1	287448	286544	287255	286364	-	2.4e-51	877	891
360	KZ115446.1	11912	12906	11847	12939	+	9.3e-56	876	1092
361	KZ115446.1	11912	12906	11895	12939	+	9.3e-56	876	1044
362	KZ115467.1	181284	181889	180927	181956	+	9.7e-26	504	1029
363	KZ115525.1	281173	281909	280848	282192	+	1.6e-51	669	1344
364	KZ115525.1	281173	281909	280866	282192	+	1.6e-51	669	1326
365	KZ115525.1	281173	281909	281112	282192	+	1.6e-51	669	1080
366	KZ115525.1	281173	281909	281193	282192	+	1.6e-51	669	999
